Game: C C [3, 3] [4, 1] [True, True] [True, True];
1,1,3,6.516662836074829,35,0.18619036674499512,27.78580422681152,3184,90.97142857142858,3233,92.37142857142857,2,3,8.669402599334717,35,0.24769721712384904,19.859106303703907,4659,133.11428571428573,4757,135.9142857142857;
1,1,3,5.2588019371032715,24,0.21911674737930298,25.725520107416546,2230,92.91666666666667,2176,90.66666666666667,2,3,6.371974468231201,24,0.26549893617630005,21.155657647682613,2794,116.41666666666667,2867,119.45833333333333;
1,1,3,30.454668760299683,53,0.5746163917037675,40.02891851871043,20777,392.0188679245283,21041,397.0,2,3,57.20079970359802,53,1.0792603717660003,59.25538884043796,11453,216.0943396226415,10689,201.67924528301887;
1,1,3,8.282013416290283,18,0.4601118564605713,41.75115302658071,3194,177.44444444444446,3384,188.0,2,3,8.07859206199646,18,0.44881067011091447,27.24193529573212,3140,174.44444444444446,3231,179.5;
1,1,3,3.698276996612549,23,0.16079465202663257,22.785270294628134,1620,70.43478260869566,1715,74.56521739130434,2,3,4.195648670196533,23,0.18241950739984927,20.168685870400907,1636,71.1304347826087,1700,73.91304347826087;
Game: C C [3, 3] [1, 4] [True, True] [True, True];
2,1,3,7.315316677093506,24,0.30480486154556274,22.95582796150775,3142,130.91666666666666,3211,133.79166666666666,2,3,5.572895526885986,24,0.2322039802869161,26.64305220727174,2565,106.875,2796,116.5;
2,1,3,18.107563018798828,28,0.6466986792428153,49.771203906474014,4611,164.67857142857142,4523,161.53571428571428,2,3,14.753230094909668,28,0.5269010748182025,35.88506864500956,7046,251.64285714285714,7327,261.67857142857144;
2,1,3,10.018821716308594,33,0.3036006580699574,24.329162148815207,5864,177.6969696969697,5953,180.3939393939394,2,3,8.052816152572632,33,0.24402473189614035,38.785341263401406,3008,91.15151515151516,2931,88.81818181818181;
2,1,3,5.327250957489014,23,0.23161960684734842,18.903865427939888,2134,92.78260869565217,2145,93.26086956521739,2,3,3.98530912399292,23,0.1732743097388226,22.076355552201388,1769,76.91304347826087,1794,78.0;
1,1,3,73.1982901096344,57,1.2841805282392,48.66513249667814,10939,191.91228070175438,9192,161.26315789473685,2,3,19.37535285949707,57,0.33991847121924684,37.01073645154526,11680,204.91228070175438,11896,208.7017543859649;
Game: C C [3, 3] [4, 2] [True, True] [True, True];
1,1,3,6.442340612411499,33,0.19522244280034845,21.45637117394606,3050,92.42424242424242,3242,98.24242424242425,2,3,9.57327651977539,33,0.2900992884780421,18.69768188134662,3738,113.27272727272727,4029,122.0909090909091;
1,1,3,4.7925028800964355,29,0.16525872000332537,18.000856777686884,2104,72.55172413793103,2184,75.3103448275862,2,3,6.030693054199219,29,0.20795493290342135,17.94580993072618,1983,68.37931034482759,2113,72.86206896551724;
1,1,3,4.980169773101807,24,0.20750707387924194,25.836005963738387,1937,80.70833333333333,1966,81.91666666666667,2,3,5.513257026672363,24,0.22971904277801514,21.05989903144583,2041,85.04166666666667,2160,90.0;
2,1,3,6.481694459915161,35,0.18519127028329033,19.603330002002473,3877,110.77142857142857,4148,118.51428571428572,2,3,9.229175567626953,35,0.26369073050362724,26.874903377394112,3100,88.57142857142857,3255,93.0;
2,1,3,4.730536937713623,31,0.15259796573269752,18.290167839326255,2330,75.16129032258064,2458,79.29032258064517,2,3,7.649860858917236,31,0.24676970512636245,21.56589899897011,2523,81.38709677419355,2457,79.25806451612904;
Game: C C [3, 3] [2, 4] [True, True] [True, True];
2,1,3,4.752251625061035,20,0.23761258125305176,19.453305376372754,1669,83.45,1749,87.45,2,3,3.2286324501037598,20,0.161431622505188,22.884623799343352,1370,68.5,1447,72.35;
